_id,OCC_DATE,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,geometry
312393,1529812800000,June,Sunday,2018,16,D33,,YES,NO,NO,046,Pleasant View (46),-79.34130796305088,43.79520776781724,YES,NO,NO,NO,NO,"{""coordinates"": [[317570.50614448794, 4850594.987800889]], ""type"": ""MultiPoint""}"
309304,1528689600000,June,Monday,2018,14,D13,1.0,NO,NO,NO,108,Briar Hill-Belgravia (108),-79.4521117683361,43.702347858764696,YES,NO,NO,NO,YES,"{""coordinates"": [[308659.6966439249, 4840267.4770134445]], ""type"": ""MultiPoint""}"
540802,1649390400000,April,Friday,2022,19,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43166572355167,43.66066041031945,YES,NO,NO,NO,NO,"{""coordinates"": [[310311.422134137, 4835637.368036716]], ""type"": ""MultiPoint""}"
741320,1744084800000,April,Tuesday,2025,8,D53,,NO,NO,YES,097,Yonge-St.Clair (97),-79.40049795599731,43.68431603849601,YES,NO,NO,NO,NO,"{""coordinates"": [[312822.0710345798, 4838267.92592562]], ""type"": ""MultiPoint""}"
294984,1522641600000,April,Monday,2018,16,D33,,NO,YES,NO,042,Banbury-Don Mills (42),-79.34724191095037,43.73543400899004,YES,NO,NO,NO,NO,"{""coordinates"": [[317105.2270341536, 4843953.430088089]], ""type"": ""MultiPoint""}"
126040,1448600400000,November,Friday,2015,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29743199146631,43.75202773687048,YES,NO,NO,NO,NO,"{""coordinates"": [[321113.09378452814, 4845805.530821334]], ""type"": ""MultiPoint""}"
783662,1764046800000,November,Tuesday,2025,15,D31,,NO,NO,YES,155,Downsview (155),-79.48168604183032,43.724386446988426,YES,NO,NO,NO,NO,"{""coordinates"": [[306275.5279155426, 4842714.914333477]], ""type"": ""MultiPoint""}"
419926,1570939200000,October,Sunday,2019,15,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.52235711850265,43.62192732191707,YES,NO,NO,NO,NO,"{""coordinates"": [[302995.6536091768, 4831332.323151096]], ""type"": ""MultiPoint""}"
648437,1701925200000,December,Thursday,2023,13,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
756505,1751515200000,July,Thursday,2025,5,D43,,NO,NO,YES,135,Morningside (135),-79.20113246804186,43.794256592260986,YES,NO,NO,NO,NO,"{""coordinates"": [[328851.3059753438, 4850520.4879795285]], ""type"": ""MultiPoint""}"
507665,1630382400000,August,Tuesday,2021,18,D55,,NO,YES,NO,062,East End-Danforth (62),-79.30207645015835,43.68496972845841,YES,NO,NO,NO,NO,"{""coordinates"": [[320756.8546089348, 4838354.7725816015]], ""type"": ""MultiPoint""}"
351322,1544677200000,December,Thursday,2018,12,D55,,YES,NO,NO,066,Danforth (66),-79.32494443377223,43.68659121354338,YES,NO,NO,NO,NO,"{""coordinates"": [[318912.8274881386, 4838530.766877159]], ""type"": ""MultiPoint""}"
746696,1746849600000,May,Saturday,2025,10,D13,,NO,YES,NO,031,Yorkdale-Glen Park (31),-79.45290665865204,43.70578065647612,YES,NO,NO,NO,NO,"{""coordinates"": [[308595.4134236188, 4840648.808130628]], ""type"": ""MultiPoint""}"
400057,1562904000000,July,Friday,2019,8,D33,,NO,NO,YES,052,Bayview Village (52),-79.37046902330704,43.76833579571341,YES,NO,NO,NO,NO,"{""coordinates"": [[315228.4827991654, 4847605.5104577085]], ""type"": ""MultiPoint""}"
159271,1464926400000,June,Friday,2016,9,D14,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39836063387837,43.64029857940229,YES,NO,NO,NO,NO,"{""coordinates"": [[313000.37569992826, 4833378.0350991655]], ""type"": ""MultiPoint""}"
482838,1609736400000,January,Monday,2021,19,D11,,NO,NO,YES,090,Junction Area (90),-79.46379782345963,43.66365404812876,YES,NO,NO,NO,NO,"{""coordinates"": [[307719.69968372886, 4835968.312675448]], ""type"": ""MultiPoint""}"
243462,1502164800000,August,Tuesday,2017,10,D11,,NO,NO,YES,171,Junction-Wallace Emerson (171),-79.44645392062525,43.66672392285862,YES,NO,NO,NO,NO,"{""coordinates"": [[309118.2625113155, 4836310.115585278]], ""type"": ""MultiPoint""}"
33509,1404792000000,July,Tuesday,2014,7,D33,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31523357097439,43.75786462249319,YES,NO,NO,NO,NO,"{""coordinates"": [[319678.06046765426, 4846450.636569607]], ""type"": ""MultiPoint""}"
483749,1610686800000,January,Friday,2021,22,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.4832739786703,43.69342468121233,YES,NO,NO,NO,NO,"{""coordinates"": [[306148.28408323484, 4839275.175983286]], ""type"": ""MultiPoint""}"
219465,1491969600000,April,Wednesday,2017,5,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.50860954401533,43.72085664643957,YES,NO,NO,NO,NO,"{""coordinates"": [[304106.30132561305, 4842322.641587832]], ""type"": ""MultiPoint""}"
183083,1475640000000,October,Wednesday,2016,13,D11,,NO,NO,YES,090,Junction Area (90),-79.46759501770863,43.672467741215,YES,NO,NO,NO,NO,"{""coordinates"": [[307413.0741469656, 4836947.340252237]], ""type"": ""MultiPoint""}"
536558,1646629200000,March,Monday,2022,19,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.41894234443,43.78095589871488,YES,NO,NO,NO,NO,"{""coordinates"": [[311324.5443458313, 4849002.601615279]], ""type"": ""MultiPoint""}"
74705,1424408400000,February,Friday,2015,16,D23,,NO,NO,YES,010,Princess-Rosethorn (10),-79.55089248859564,43.67719566697597,YES,NO,NO,NO,NO,"{""coordinates"": [[300696.451739699, 4837473.3364946395]], ""type"": ""MultiPoint""}"
394643,1560916800000,June,Wednesday,2019,23,D51,,NO,NO,YES,167,Church-Wellesley (167),-79.3809414494974,43.66571560481933,YES,NO,NO,NO,NO,"{""coordinates"": [[314401.7244799972, 4836203.59159274]], ""type"": ""MultiPoint""}"
358034,1547614800000,January,Wednesday,2019,20,D31,,NO,NO,YES,024,Black Creek (24),-79.51772111197032,43.75722998520114,YES,NO,NO,NO,NO,"{""coordinates"": [[303373.0170601042, 4846363.692014843]], ""type"": ""MultiPoint""}"
51003,1413777600000,October,Monday,2014,15,D12,,NO,YES,NO,113,Weston (113),-79.52066765140337,43.70136506426347,YES,NO,NO,NO,NO,"{""coordinates"": [[303134.20106348384, 4840157.386243705]], ""type"": ""MultiPoint""}"
399337,1562644800000,July,Tuesday,2019,16,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,NO,NO,NO,NO,YES,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
729024,1738558800000,February,Monday,2025,20,D43,,NO,NO,YES,139,Scarborough Village (139),-79.22209628000152,43.74247998469398,YES,NO,NO,NO,NO,"{""coordinates"": [[327183.54663807113, 4844762.402725534]], ""type"": ""MultiPoint""}"
214867,1489723200000,March,Friday,2017,14,D31,,NO,NO,YES,027,York University Heights (27),-79.49104229993728,43.76349715607369,YES,NO,NO,NO,NO,"{""coordinates"": [[305521.23864912824, 4847059.838861509]], ""type"": ""MultiPoint""}"
540112,1648958400000,April,Sunday,2022,19,D43,,NO,NO,YES,136,West Hill (136),-79.18284860837016,43.76915259979652,YES,NO,NO,NO,NO,"{""coordinates"": [[330333.3784654512, 4847736.985396953]], ""type"": ""MultiPoint""}"
381311,1555732800000,April,Saturday,2019,13,D51,,YES,NO,NO,168,Downtown Yonge East (168),-79.37885704920541,43.66067089977467,YES,NO,NO,NO,NO,"{""coordinates"": [[314570.6433849987, 4835643.395554008]], ""type"": ""MultiPoint""}"
432541,1575608400000,December,Friday,2019,15,D55,,NO,NO,YES,054,O'Connor-Parkview (54),-79.30973925217494,43.707751087028825,YES,NO,NO,NO,NO,"{""coordinates"": [[320133.2633926209, 4840884.227506909]], ""type"": ""MultiPoint""}"
311792,1529553600000,June,Thursday,2018,11,D14,,YES,YES,NO,078,Kensington-Chinatown (78),-79.40770673291904,43.65647039830517,YES,YES,NO,NO,NO,"{""coordinates"": [[312244.32460505544, 4835173.750907316]], ""type"": ""MultiPoint""}"
358232,1547701200000,January,Thursday,2019,9,D13,,NO,NO,YES,096,Casa Loma (96),-79.41230064183068,43.68443582697397,YES,NO,NO,NO,NO,"{""coordinates"": [[311870.49873159576, 4838280.160209053]], ""type"": ""MultiPoint""}"
741883,1744430400000,April,Saturday,2025,22,NSA,,NO,YES,NO,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
111698,1442116800000,September,Sunday,2015,19,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37636045014965,43.658510497614266,YES,NO,NO,NO,NO,"{""coordinates"": [[314772.36123736773, 4835403.683732356]], ""type"": ""MultiPoint""}"
528174,1642482000000,January,Tuesday,2022,17,D31,,NO,NO,YES,022,Humbermede (22),-79.53076429950534,43.747917477954445,YES,NO,NO,NO,NO,"{""coordinates"": [[302322.33725214866, 4845329.414269891]], ""type"": ""MultiPoint""}"
91734,1432699200000,May,Wednesday,2015,21,D23,1.0,NO,NO,NO,007,Willowridge-Martingrove-Richview (7),-79.55946317388057,43.690479791512416,YES,NO,NO,NO,NO,"{""coordinates"": [[300006.4406287063, 4838949.595476663]], ""type"": ""MultiPoint""}"
230661,1496721600000,June,Tuesday,2017,7,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
682453,1717732800000,June,Friday,2024,11,D43,,NO,NO,YES,139,Scarborough Village (139),-79.2189016837165,43.74317708571763,YES,NO,NO,NO,NO,"{""coordinates"": [[327440.5903595276, 4844840.715850405]], ""type"": ""MultiPoint""}"
495111,1621569600000,May,Friday,2021,3,D51,1.0,NO,NO,NO,073,Moss Park (73),-79.37100285365003,43.65829659740034,YES,NO,NO,NO,YES,"{""coordinates"": [[315204.52435665845, 4835380.578215637]], ""type"": ""MultiPoint""}"
80973,1427256000000,March,Wednesday,2015,16,D52,,YES,NO,NO,170,Yonge-Bay Corridor (170),-79.38660834039426,43.648634287737934,YES,NO,NO,YES,NO,"{""coordinates"": [[313947.29884756054, 4834305.31197368]], ""type"": ""MultiPoint""}"
303894,1526529600000,May,Thursday,2018,14,D12,,NO,NO,YES,091,Weston-Pelham Park (91),-79.4664837099298,43.67800022241439,YES,NO,NO,NO,NO,"{""coordinates"": [[307502.43955603254, 4837562.005683135]], ""type"": ""MultiPoint""}"
170251,1469937600000,July,Sunday,2016,15,D23,,NO,YES,NO,001,West Humber-Clairville (1),-79.5944397874052,43.72051007309702,YES,NO,NO,NO,NO,"{""coordinates"": [[297190.6383364708, 4842288.437089]], ""type"": ""MultiPoint""}"
452372,1584417600000,March,Tuesday,2020,10,D31,,NO,YES,NO,025,Glenfield-Jane Heights (25),-79.51980750291638,43.745309471566266,YES,NO,NO,NO,NO,"{""coordinates"": [[303204.6949544542, 4845039.405462937]], ""type"": ""MultiPoint""}"
321575,1533700800000,August,Wednesday,2018,7,D22,,NO,NO,YES,158,Islington (158),-79.52335329800323,43.64466290081472,YES,NO,NO,NO,NO,"{""coordinates"": [[302915.96669938887, 4833858.131108263]], ""type"": ""MultiPoint""}"
731345,1739595600000,February,Saturday,2025,18,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.42608522619662,43.66301481081372,YES,NO,NO,NO,NO,"{""coordinates"": [[310761.2778079327, 4835899.314854905]], ""type"": ""MultiPoint""}"
258481,1508299200000,October,Wednesday,2017,9,D14,1.0,NO,NO,NO,085,South Parkdale (85),-79.43185822271265,43.63801828374688,YES,NO,YES,YES,NO,"{""coordinates"": [[310297.96126294375, 4833121.944339691]], ""type"": ""MultiPoint""}"
530196,1643346000000,January,Friday,2022,19,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
539779,1648699200000,March,Thursday,2022,15,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
457557,1591416000000,June,Saturday,2020,16,D42,,NO,NO,YES,144,Morningside Heights (144),-79.22585731167855,43.84252932596581,YES,NO,NO,NO,NO,"{""coordinates"": [[326843.811668458, 4855876.588984369]], ""type"": ""MultiPoint""}"
89723,1431748800000,May,Saturday,2015,11,D32,,NO,YES,NO,151,Yonge-Doris (151),-79.41401916026584,43.7737733934265,YES,NO,NO,NO,NO,"{""coordinates"": [[311721.6528774579, 4848205.047928685]], ""type"": ""MultiPoint""}"
428255,1574053200000,November,Monday,2019,13,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.58238448823936,43.71667957103914,YES,NO,NO,NO,NO,"{""coordinates"": [[298161.55534589896, 4841861.849080463]], ""type"": ""MultiPoint""}"
437283,1577509200000,December,Saturday,2019,15,D52,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.38146754290888,43.64290718201088,YES,NO,NO,NO,NO,"{""coordinates"": [[314362.9151618106, 4833669.642886563]], ""type"": ""MultiPoint""}"
39747,1408248000000,August,Sunday,2014,13,D53,,NO,NO,YES,105,Lawrence Park North (105),-79.41425032006983,43.72255187070368,YES,NO,NO,NO,NO,"{""coordinates"": [[311708.9330564156, 4842514.511109144]], ""type"": ""MultiPoint""}"
689140,1720670400000,July,Thursday,2024,12,D31,,NO,NO,YES,021,Humber Summit (21),-79.53629300361843,43.75335618746698,YES,NO,NO,NO,NO,"{""coordinates"": [[301877.33698549937, 4845933.814699585]], ""type"": ""MultiPoint""}"
314159,1530590400000,July,Tuesday,2018,22,D13,,NO,YES,NO,092,Corso Italia-Davenport (92),-79.4430868175514,43.67802091468211,YES,NO,NO,NO,NO,"{""coordinates"": [[309388.94412935385, 4837565.33269228]], ""type"": ""MultiPoint""}"
288270,1519534800000,February,Sunday,2018,15,D22,,YES,NO,NO,010,Princess-Rosethorn (10),-79.54320189176354,43.659859102686696,YES,NO,NO,NO,NO,"{""coordinates"": [[301315.55496393214, 4835546.98511956]], ""type"": ""MultiPoint""}"
191138,1479099600000,November,Monday,2016,16,D31,,NO,YES,NO,023,Pelmo Park-Humberlea (23),-79.53737493095227,43.71332112998865,YES,NO,NO,NO,NO,"{""coordinates"": [[301788.2040844704, 4841486.121660471]], ""type"": ""MultiPoint""}"
102183,1437537600000,July,Wednesday,2015,21,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.41657042911024,43.66214500678693,YES,NO,NO,NO,NO,"{""coordinates"": [[311528.74995716737, 4835803.411843263]], ""type"": ""MultiPoint""}"
384048,1556856000000,May,Friday,2019,17,D32,,NO,YES,YES,032,Englemount-Lawrence (32),-79.43243958512402,43.7204676607881,YES,NO,NO,NO,NO,"{""coordinates"": [[310243.5953909195, 4842281.609169052]], ""type"": ""MultiPoint""}"
219425,1491883200000,April,Tuesday,2017,10,D42,,NO,NO,YES,144,Morningside Heights (144),-79.19975946977212,43.80196899194465,YES,NO,NO,NO,NO,"{""coordinates"": [[328958.690167957, 4851377.714257954]], ""type"": ""MultiPoint""}"
719273,1733893200000,December,Wednesday,2024,10,D51,,NO,YES,NO,072,Regent Park (72),-79.36444675712603,43.65561239471607,YES,NO,NO,NO,NO,"{""coordinates"": [[315733.80663079, 4835083.221054598]], ""type"": ""MultiPoint""}"
422440,1571976000000,October,Friday,2019,16,D41,,YES,NO,NO,138,Eglinton East (138),-79.25813642471084,43.734554582737616,YES,NO,YES,NO,NO,"{""coordinates"": [[324283.28903518565, 4843872.817918895]], ""type"": ""MultiPoint""}"
408496,1566360000000,August,Wednesday,2019,10,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.49673903327086,43.6122600960794,YES,NO,NO,NO,NO,"{""coordinates"": [[305063.2207099632, 4830258.117953772]], ""type"": ""MultiPoint""}"
578190,1669006800000,November,Monday,2022,15,D11,,NO,NO,YES,088,High Park North (88),-79.462458216587,43.65818092892562,NO,NO,NO,NO,YES,"{""coordinates"": [[307828.013741698, 4835360.327182957]], ""type"": ""MultiPoint""}"
172908,1471233600000,August,Monday,2016,8,D43,,NO,YES,NO,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,YES,NO,NO,NO,NO,"{""coordinates"": [[324017.72468349873, 4847813.621168709]], ""type"": ""MultiPoint""}"
488607,1615266000000,March,Tuesday,2021,14,D55,,NO,NO,YES,065,Greenwood-Coxwell (65),-79.32739261196198,43.66944637254739,YES,NO,NO,NO,NO,"{""coordinates"": [[318719.4202152947, 4836625.649376907]], ""type"": ""MultiPoint""}"
575224,1667620800000,November,Saturday,2022,13,D55,,NO,NO,YES,070,South Riverdale (70),-79.34820477581228,43.66317621030522,YES,NO,NO,NO,NO,"{""coordinates"": [[317042.3578690963, 4835925.787140987]], ""type"": ""MultiPoint""}"
79708,1426478400000,March,Monday,2015,7,D12,,YES,NO,NO,090,Junction Area (90),-79.47189980918205,43.67722342689178,YES,NO,YES,NO,NO,"{""coordinates"": [[307065.7653121896, 4837475.545601206]], ""type"": ""MultiPoint""}"
780184,1762578000000,November,Saturday,2025,16,D42,,NO,NO,YES,130,Milliken (130),-79.25143176779014,43.82327950295765,YES,NO,YES,NO,NO,"{""coordinates"": [[324793.79487197613, 4853731.476101096]], ""type"": ""MultiPoint""}"
141092,1456117200000,February,Monday,2016,14,D53,,NO,NO,YES,095,Annex (95),-79.39982104056267,43.66751210934002,YES,NO,NO,NO,NO,"{""coordinates"": [[312878.8994893306, 4836401.162247544]], ""type"": ""MultiPoint""}"
739952,1743566400000,April,Wednesday,2025,8,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.43698603022669,43.75568757460905,YES,NO,NO,NO,NO,"{""coordinates"": [[309874.2961630006, 4846194.113000438]], ""type"": ""MultiPoint""}"
478335,1605848400000,November,Friday,2020,18,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34698765381663,43.77517991341183,YES,NO,NO,NO,NO,"{""coordinates"": [[317117.55308248446, 4848369.093632498]], ""type"": ""MultiPoint""}"
110203,1441425600000,September,Saturday,2015,12,D32,,NO,YES,NO,033,Clanton Park (33),-79.43671450171409,43.73683905910285,YES,NO,NO,NO,NO,"{""coordinates"": [[309897.7606661898, 4844100.131515845]], ""type"": ""MultiPoint""}"
162679,1466481600000,June,Tuesday,2016,9,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.32598867548151,43.79434827839743,YES,NO,NO,NO,NO,"{""coordinates"": [[318803.5039714853, 4850501.97808158]], ""type"": ""MultiPoint""}"
257012,1507780800000,October,Thursday,2017,16,D22,,NO,NO,YES,158,Islington (158),-79.52508129551452,43.64838011134914,YES,NO,YES,NO,NO,"{""coordinates"": [[302776.68478905095, 4834271.132368272]], ""type"": ""MultiPoint""}"
137256,1454216400000,January,Sunday,2016,2,D31,1.0,NO,NO,NO,027,York University Heights (27),-79.49396601502778,43.76032706704786,YES,NO,YES,NO,NO,"{""coordinates"": [[305285.85831037955, 4846707.631818667]], ""type"": ""MultiPoint""}"
678471,1716004800000,May,Saturday,2024,19,D14,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.40062333312414,43.63883867807971,YES,NO,NO,NO,NO,"{""coordinates"": [[312818.01278360974, 4833215.627697163]], ""type"": ""MultiPoint""}"
299611,1524715200000,April,Thursday,2018,14,D43,,NO,NO,YES,136,West Hill (136),-79.17793971377912,43.77481159217906,YES,NO,NO,NO,NO,"{""coordinates"": [[330726.1415279113, 4848367.206079748]], ""type"": ""MultiPoint""}"
214432,1489550400000,March,Wednesday,2017,18,NSA,,NO,YES,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
779985,1762491600000,November,Friday,2025,16,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.27189967147166,43.69011283491434,YES,NO,NO,NO,NO,"{""coordinates"": [[323188.175243242, 4838932.39371671]], ""type"": ""MultiPoint""}"
599244,1679457600000,March,Wednesday,2023,19,D42,,NO,YES,NO,144,Morningside Heights (144),-79.19975946977212,43.80196899194465,YES,NO,NO,NO,NO,"{""coordinates"": [[328958.690167957, 4851377.714257954]], ""type"": ""MultiPoint""}"
691060,1721448000000,July,Saturday,2024,21,D42,1.0,NO,NO,NO,145,Malvern West (145),-79.24096626836477,43.79858359707118,NO,YES,NO,NO,NO,"{""coordinates"": [[325644.1835437305, 4850990.404985669]], ""type"": ""MultiPoint""}"
492762,1619496000000,April,Tuesday,2021,19,D13,,NO,YES,YES,108,Briar Hill-Belgravia (108),-79.45095638110853,43.697182564196005,YES,NO,NO,NO,NO,"{""coordinates"": [[308753.15790263104, 4839693.691580031]], ""type"": ""MultiPoint""}"
364048,1549256400000,February,Monday,2019,20,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
600909,1680321600000,April,Saturday,2023,21,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.47693891425389,43.63029841002115,YES,NO,NO,NO,NO,"{""coordinates"": [[306660.9022696809, 4832262.314949414]], ""type"": ""MultiPoint""}"
572726,1666497600000,October,Sunday,2022,16,D52,,YES,NO,NO,168,Downtown Yonge East (168),-79.37895674614553,43.65169079079441,YES,NO,NO,YES,NO,"{""coordinates"": [[314564.05739168153, 4834645.743707646]], ""type"": ""MultiPoint""}"
119590,1445832000000,October,Monday,2015,12,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
492932,1619668800000,April,Thursday,2021,15,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38609284559989,43.66156590066963,YES,NO,NO,NO,NO,"{""coordinates"": [[313986.9121097796, 4835741.998826264]], ""type"": ""MultiPoint""}"
111243,1441944000000,September,Friday,2015,16,D53,,NO,NO,YES,099,Mount Pleasant East (99),-79.39174925213214,43.71262030397122,YES,NO,NO,NO,NO,"{""coordinates"": [[313523.30621718336, 4841413.278800875]], ""type"": ""MultiPoint""}"
187022,1477368000000,October,Tuesday,2016,15,D22,,NO,YES,NO,012,Markland Wood (12),-79.56721878746609,43.63445791536953,YES,NO,NO,NO,NO,"{""coordinates"": [[299376.18917863164, 4832726.3478740705]], ""type"": ""MultiPoint""}"
